nodo,parada,modo,grado,intermediacion,cercania,pagerank
crtm_red_transporte_madrid:3909,Torrelaguna - Ramírez De Arellano,emt,2,0.00038,0.0445,0.000282
crtm_red_transporte_madrid:1273,Corregidor Antonio Mena,emt,2,0.00038,0.0384,0.000321
crtm_red_transporte_madrid:1117,Pirámides - Yeserías,emt,2,0.00038,0.0515,0.000264
crtm_red_transporte_madrid:2973,Avenida De Cantabria - Bergantín,emt,2,0.00038,0.0511,0.000257
crtm_red_transporte_madrid:5110,San Cipriano - Minerva,emt,2,0.00037,0.0491,0.000269
crtm_red_transporte_madrid:4956,Plaza Del Mar,emt,2,0.00037,0.0494,0.000278
crtm_red_transporte_madrid:2580,Mogambo - Volver A Empezar,emt,2,0.00037,0.0409,0.000291
crtm_red_transporte_madrid:4421,Sevilla Diago - Avenida De Canillejas,emt,2,0.00037,0.0473,0.000267
crtm_red_transporte_madrid:2855,San Norberto - Parque Bomberos,emt,2,0.00037,0.0271,0.000321
crtm_red_transporte_madrid:705,Sorzano,emt,2,0.00037,0.0417,0.000291
crtm_red_transporte_madrid:3765,Ronda Comunicación - Edificio Oeste 2,emt,2,0.00036,0.0446,0.000277
crtm_red_transporte_madrid:39,Castellana - Rafael Salgado,emt,2,0.00036,0.0489,0.000263
crtm_red_transporte_madrid:5667,Martínez De La Riva - Puerto Bonaigua,emt,2,0.00036,0.0458,0.000287
crtm_red_transporte_madrid:5984,Castiello De Jaca - Burguete,emt,2,0.00036,0.0431,0.000295
crtm_red_transporte_madrid:4746,Ermita De San Isidro,emt,2,0.00035,0.0412,0.00032
crtm_red_transporte_madrid:2851,Domimgo Párraga - Real De Pinto,emt,2,0.00035,0.0269,0.000316
crtm_red_transporte_madrid:51016,Pico Artilleros - Corregidor Conde Maceda,emt,2,0.00034,0.0442,0.000279
crtm_red_transporte_madrid:3969,Avenida Santa Eugenia - Camino Vasares,emt,2,0.00034,0.0419,0.000302
crtm_red_transporte_madrid:3021,Avenida De Canillejas - Hinojal,emt,2,0.00034,0.0494,0.000262
crtm_red_transporte_madrid:4682,Democracia - Arboleda,emt,3,0.00034,0.0388,0.000371
crtm_red_transporte_madrid:51036,Gran Vía Del Sureste - Ensanche Vallecas,emt,2,0.00033,0.0283,0.000317
crtm_red_transporte_madrid:1317,Avenida General,emt,2,0.00033,0.0571,0.000266
crtm_red_transporte_madrid:4322,Cardenal Tarancón - Pilar Madariaga,emt,2,0.00033,0.0283,0.000323
crtm_red_transporte_madrid:465,Silvano - José Domingo Rus,emt,2,0.00033,0.034,0.000312
crtm_red_transporte_madrid:4915,Feria De Madrid,emt,2,0.00033,0.0362,0.000298
crtm_red_transporte_madrid:102,Alberto Alcocer - Padre Damián,emt,2,0.00032,0.0423,0.000317
crtm_red_transporte_madrid:1080,Avenida De Daroca - Santa Prisca,emt,2,0.00032,0.0478,0.0003
crtm_red_transporte_madrid:3668,Carretera De Castilla - Iese,emt,2,0.00032,0.0401,0.000263
crtm_red_transporte_madrid:3794,Santo Domingo De La Calzada - Rabanal,emt,2,0.00032,0.043,0.000283
crtm_red_transporte_madrid:2698,Joaquín Costa - Velázquez,emt,4,0.00032,0.0613,0.000388
crtm_red_transporte_madrid:3433,Arroyo Pozuelo - Hinojo,emt,2,0.00032,0.0387,0.000259
crtm_red_transporte_madrid:4380,Centro De Carga Aérea 4,emt,2,0.00032,0.0567,0.000281
crtm_red_transporte_madrid:3435,Húmera - Vía Láctea,emt,2,0.00032,0.0373,0.000254
crtm_red_transporte_madrid:4580,Golondrina - Arroyo Pozuelo,emt,3,0.00032,0.036,0.000336
crtm_red_transporte_madrid:5238,Avenida Canillejas - Julia García Boután,emt,2,0.00031,0.0474,0.000249
crtm_red_transporte_madrid:3986,Vía Lusitana - Braganza,emt,2,0.00031,0.0564,0.000246
crtm_red_transporte_madrid:3113,Juan Ignacio Luca De Tena - Juana I,emt,2,0.0003,0.0554,0.000257
crtm_red_transporte_madrid:3498,Indalecio Prieto - José Prat,emt,2,0.0003,0.047,0.000275
crtm_red_transporte_madrid:5385,Luis De Hoyos - Damasco,emt,2,0.0003,0.047,0.000275
crtm_red_transporte_madrid:3008,Julián Camarillo - Albarracín,emt,2,0.0003,0.0438,0.000298
crtm_red_transporte_madrid:1298,Nudo Eisenhower,emt,2,0.00029,0.0513,0.000269
crtm_red_transporte_madrid:2933,Serena - Campiña,emt,2,0.00029,0.0376,0.000272
crtm_red_transporte_madrid:4616,Parque De La Paloma,emt,2,0.00029,0.0386,0.000319
crtm_red_transporte_madrid:3319,Marismas - Maruja García Romero,emt,2,0.00029,0.0429,0.000323
crtm_red_transporte_madrid:467,Pedroñeras - Silvano,emt,2,0.00029,0.034,0.000316
crtm_red_transporte_madrid:3565,Roger De Flor,emt,2,0.00028,0.0411,0.000313
crtm_red_transporte_madrid:5409,Avenida De Manoteras - Oña,emt,2,0.00028,0.0473,0.00029
crtm_red_transporte_madrid:1730,Alejandro Casona - Doctor Reinosa,emt,2,0.00028,0.0338,0.000289
crtm_red_transporte_madrid:4282,Estación De Pitis,emt,3,0.00027,0.0328,0.000377
crtm_red_transporte_madrid:4374,Centro De Salud Pavones,emt,4,0.00027,0.0458,0.000504
crtm_red_transporte_madrid:435,Hospital San Rafael,emt,2,0.00027,0.0496,0.000284
crtm_red_transporte_madrid:3126,Embajadores,emt,2,0.00027,0.0564,0.000235
crtm_red_transporte_madrid:10779,Paseo Olivos - Costanilla De Los Olivos,emt,2,0.00027,0.0435,0.000306
crtm_red_transporte_madrid:1268,Metro Artilleros,emt,2,0.00026,0.0445,0.000291
crtm_red_transporte_madrid:846,Arroyo Fontarrón 245,emt,2,0.00026,0.0405,0.00031
crtm_red_transporte_madrid:1498,Ribadavia,emt,2,0.00025,0.0399,0.0003
crtm_red_transporte_madrid:3129,Antonio De Leyva - Jacinto Verdaguer,emt,2,0.00025,0.054,0.000264
crtm_red_transporte_madrid:1274,García Tapia - Molina De Segura,emt,2,0.00025,0.047,0.000291
crtm_red_transporte_madrid:3150,Cuacos De Yuste,emt,2,0.00025,0.0332,0.000306
crtm_red_transporte_madrid:4916,Partenón - Hamburgo,emt,2,0.00025,0.036,0.000311
crtm_red_transporte_madrid:5087,Rafaela Ybarra - Pradolongo,emt,2,0.00025,0.0385,0.00032
crtm_red_transporte_madrid:2778,Avenida De Los Toreros,emt,2,0.00024,0.055,0.000248
crtm_red_transporte_madrid:2320,Juan Duque - Moreno Nieto,emt,2,0.00024,0.046,0.000295
crtm_red_transporte_madrid:2712,Beatriz De Bobadilla,emt,2,0.00023,0.0549,0.000253
crtm_red_transporte_madrid:1728,Pío Xii,emt,2,0.00023,0.042,0.000269
crtm_red_transporte_madrid:875,Paseo De Extremadura - Guadarrama,emt,2,0.00023,0.0504,0.000242
crtm_red_transporte_madrid:104,Padre Damián - Pedro Muguruza,emt,2,0.00023,0.0419,0.000316
crtm_red_transporte_madrid:3096,Ruidera - Lagartera,emt,2,0.00023,0.0394,0.000293
crtm_red_transporte_madrid:1500,Ribadavia - Chantada,emt,2,0.00023,0.0396,0.000294
crtm_red_transporte_madrid:3044,María Odiaga - Witerico,emt,2,0.00023,0.0368,0.000312
crtm_red_transporte_madrid:2709,Marqués De Comillas,emt,2,0.00022,0.0529,0.000257
crtm_red_transporte_madrid:2202,Avenida De Entrevías - Ronda Sur,emt,2,0.00022,0.0349,0.000291
crtm_red_transporte_madrid:3163,Zaida - Centro Social,emt,2,0.00021,0.0405,0.000309
crtm_red_transporte_madrid:5507,Pirámides,emt,2,0.00021,0.05,0.000262
crtm_red_transporte_madrid:5657,Virgen Del Cortijo,emt,2,0.0002,0.0469,0.0003
crtm_red_transporte_madrid:1635,Barrio Peñagrande,emt,2,0.0002,0.0332,0.000284
crtm_red_transporte_madrid:6272,Araquil - Paseo Ermita,emt,2,0.0002,0.0328,0.000258
crtm_red_transporte_madrid:4781,Concejal Francisco Jiménez - Berlanas,emt,2,0.00019,0.0437,0.000285
crtm_red_transporte_madrid:2215,Felipe Ii,emt,2,0.00019,0.0573,0.000286
crtm_red_transporte_madrid:3016,Arcentales - San Romualdo,emt,2,0.00018,0.0474,0.000293
crtm_red_transporte_madrid:2321,Juan Duque - Pizarra,emt,2,0.00018,0.0463,0.000286
crtm_red_transporte_madrid:5558,Ramírez De Prado - General Lacy,emt,2,0.00018,0.0493,0.000298
crtm_red_transporte_madrid:324,Acacias,emt,3,0.00018,0.0561,0.000335
crtm_red_transporte_madrid:3018,Arcentales - Avenida De Canillejas,emt,2,0.00018,0.0473,0.000279
crtm_red_transporte_madrid:4404,Senda Del Infante - Olga Ramos,emt,2,0.00017,0.0322,0.00028
crtm_red_transporte_madrid:5186,Sepúlveda - Concejal Francisco Jiménez,emt,2,0.00017,0.0432,0.000277
crtm_red_transporte_madrid:203,Mateo Inurria,emt,2,0.00017,0.045,0.000261
crtm_red_transporte_madrid:4447,Sofía - Manchester,emt,2,0.00017,0.0444,0.000285
crtm_red_transporte_madrid:2524,Andaluces - Pablo Neruda,emt,2,0.00016,0.0403,0.000271
crtm_red_transporte_madrid:5055,Benjamín Palencia - Tossa,emt,2,0.00016,0.0407,0.0003
crtm_red_transporte_madrid:2027,López De Hoyos - Navarro Amandi,emt,3,0.00015,0.0423,0.000338
crtm_red_transporte_madrid:4419,Metro Las Musas,emt,2,0.00015,0.0463,0.000265
crtm_red_transporte_madrid:2579,Mogambo - La Violetera,emt,2,0.00015,0.0397,0.000277
crtm_red_transporte_madrid:437,Príncipe De Vergara - Serrano,emt,2,0.00015,0.0484,0.00027
crtm_red_transporte_madrid:3301,Buenos Aires - Pedro Laborde,emt,2,0.00014,0.0424,0.00027
crtm_red_transporte_madrid:3116,Juan Ignacio Luca De Tena - Botánico,emt,3,0.00013,0.0546,0.000378
crtm_red_transporte_madrid:3045,María Odiaga - Piedrahíta,emt,2,0.00013,0.0365,0.000311
crtm_red_transporte_madrid:3144,Manojo De Rosas - Corte De Faraón,emt,2,0.00013,0.0349,0.0003
crtm_red_transporte_madrid:4150,Casa Del Reloj,emt,2,0.00012,0.0478,0.000272
crtm_red_transporte_madrid:2724,Avenida Moratalaz - Vinateros,emt,2,0.00012,0.0431,0.000315
crtm_red_transporte_madrid:3250,Mojácar,emt,2,0.00012,0.0466,0.000292
crtm_red_transporte_madrid:4640,Pico Artilleros,emt,2,0.00012,0.0377,0.000323
crtm_red_transporte_madrid:1796,Carretera De Vallecas - Villafuerte,emt,2,0.00011,0.0361,0.000276
crtm_red_transporte_madrid:3949,Granja San Ildefonso - Batres,emt,2,0.00011,0.0286,0.000325
crtm_red_transporte_madrid:590,Carabanchel - Hospital Militar,emt,2,0.0001,0.0411,0.000252
crtm_red_transporte_madrid:4152,Guillermo De Osma,emt,2,0.0001,0.048,0.000277
crtm_red_transporte_madrid:2707,Isaac Peral - Julián Romea,emt,2,0.0001,0.0519,0.000258
crtm_red_transporte_madrid:1412,Deyanira - Pirra,emt,2,0.0001,0.0431,0.000298
crtm_red_transporte_madrid:4955,Balandro - Canoa,emt,2,9e-05,0.0488,0.000289
crtm_red_transporte_madrid:11,Buganvilla,emt,2,9e-05,0.0418,0.000268
crtm_red_transporte_madrid:5108,Puerta Arganda,emt,2,9e-05,0.0471,0.000266
crtm_red_transporte_madrid:1800,Carretera De Vallecas - Avenida Rosales,emt,2,8e-05,0.0336,0.000301
crtm_red_transporte_madrid:4968,Mirasierra,emt,2,7e-05,0.0385,0.000291
crtm_red_transporte_madrid:51114,Paseo Jesuitas - Salvador Crespo,emt,2,7e-05,0.0428,0.000311
crtm_red_transporte_madrid:2618,Avenida Santa Eugenia - Puentelarra,emt,2,6e-05,0.0404,0.000294
crtm_red_transporte_madrid:511,Manoteras,emt,2,6e-05,0.0466,0.000302
crtm_red_transporte_madrid:1396,Deyanira - Euterpe,emt,2,6e-05,0.043,0.000304
crtm_red_transporte_madrid:4833,Carretera De Vallecas - Coalición,emt,2,6e-05,0.036,0.000294
crtm_red_transporte_madrid:877,Paseo De Extremadura - Albéniz,emt,2,5e-05,0.049,0.000242
crtm_red_transporte_madrid:5646,Osa Mayor - Bellatrix,emt,2,5e-05,0.0321,0.000257
crtm_red_transporte_madrid:3023,Avenida Canillejas - Julia García Boután,emt,2,5e-05,0.0473,0.000258
crtm_red_transporte_madrid:2520,Malgrat De Mar,emt,2,5e-05,0.0401,0.000288
crtm_red_transporte_madrid:3847,Cerro Milano - La Gavia,emt,2,5e-05,0.0285,0.000324
crtm_red_transporte_madrid:2344,Simancas,emt,2,5e-05,0.0473,0.000264
crtm_red_transporte_madrid:5,Pléyades - Osa Mayor,emt,2,5e-05,0.0273,0.000327
crtm_red_transporte_madrid:2569,Martínez De La Riva - Candilejas,emt,2,5e-05,0.0439,0.000281
crtm_red_transporte_madrid:3131,Antonio De Leyva - Miguel Soriano,emt,2,4e-05,0.0519,0.000272
crtm_red_transporte_madrid:3028,Avenida De Cantabria - Centro De Salud,emt,3,4e-05,0.0519,0.000327
crtm_red_transporte_madrid:205,Avenida Del Recuerdo,emt,2,4e-05,0.0439,0.000257
crtm_red_transporte_madrid:4378,Centro De Carga Aérea 2,emt,2,4e-05,0.0554,0.000282
crtm_red_transporte_madrid:845,Arroyo Fontarrón - Pío Felipe,emt,2,4e-05,0.0391,0.00031
crtm_red_transporte_madrid:4,Pléyades - Ana Teresa,emt,2,4e-05,0.0272,0.000327
crtm_red_transporte_madrid:1272,Pico Artilleros - García Tapia,emt,2,3e-05,0.0462,0.000288
crtm_red_transporte_madrid:1000,Puente De Vallecas,emt,3,3e-05,0.0581,0.000323
crtm_red_transporte_madrid:3984,Carretera De Alcobendas - Isabel Colbrand,emt,2,3e-05,0.0426,0.000277
crtm_red_transporte_madrid:5306,Avenida De Canillejas - Plaza Vicalvarada,emt,2,2e-05,0.0519,0.000237
crtm_red_transporte_madrid:3017,Arcentales - San Romualdo,emt,2,2e-05,0.0517,0.000281
crtm_red_transporte_madrid:51275,Expropiación - Avenida De Los Poblados,emt,2,2e-05,0.0384,0.000291
crtm_red_transporte_madrid:3763,Ronda Comunicación - Edificio Norte 1,emt,2,2e-05,0.0427,0.000279
crtm_red_transporte_madrid:3944,Barrio Canillejas,emt,2,2e-05,0.0468,0.000311
crtm_red_transporte_madrid:3671,Santo Domingo Calzada - Castiello De Jaca,emt,2,2e-05,0.0414,0.000295
crtm_red_transporte_madrid:1027,Sierra Guadalupe,emt,2,2e-05,0.0374,0.00026
crtm_red_transporte_madrid:2345,Alberique - Albaida,emt,2,2e-05,0.0472,0.00028
crtm_red_transporte_madrid:7101,Boyer - Rivas,emt,2,2e-05,0.0471,0.000266
crtm_red_transporte_madrid:51081,Gran Vía Del Sureste - Las Suertes,emt,2,1e-05,0.0276,0.000321
crtm_red_transporte_madrid:3943,Esfinge - Canal Del Bósforo,emt,2,1e-05,0.0468,0.000314
crtm_red_transporte_madrid:4577,Rosas De Aravaca - Estación,emt,2,1e-05,0.036,0.000252
crtm_red_transporte_madrid:3988,Vía Lusitana - Coimbra,emt,2,1e-05,0.0537,0.000248
crtm_red_transporte_madrid:1088,San Romualdo - Cronos,emt,2,1e-05,0.0517,0.000281
crtm_red_transporte_madrid:51035,Monasterio De Silos - Santuario De Valverde,emt,2,1e-05,0.0392,0.000271
crtm_red_transporte_madrid:3600,Arroyo Pozuelo - Carretera De De Húmera,emt,2,1e-05,0.0373,0.000257
crtm_red_transporte_madrid:3429,Arroyo Pozuelo - Alcornoque,emt,2,1e-05,0.0387,0.000261
crtm_red_transporte_madrid:2777,Evaristo San Miguel,emt,2,1e-05,0.0511,0.000234
crtm_red_transporte_madrid:2838,Avenida Orcasur - Fernando Ortiz,emt,2,0.0,0.0366,0.000268
crtm_red_transporte_madrid:3047,Moncloa,emt,1,0.0,0.0477,0.000157
crtm_red_transporte_madrid:1686,Agrónomos,emt,2,0.0,0.0448,0.000249
crtm_red_transporte_madrid:4389,Pobladura Del Valle - Avenida Canillejas,emt,2,0.0,0.0495,0.000239
crtm_red_transporte_madrid:3059,Avenida Del Talgo - Frente Residencia,emt,1,0.0,0.0336,0.000186
crtm_red_transporte_madrid:3472,Camino De La Zarzuela - Cabellera Berenice,emt,2,0.0,0.0346,0.000254
crtm_red_transporte_madrid:2405,Avenida De Valladolid - La Bombilla,emt,2,0.0,0.0477,0.000238
crtm_red_transporte_madrid:2409,Parque De La Bombilla,emt,2,0.0,0.0458,0.000249
crtm_red_transporte_madrid:51301,Alberto Palacios - Astillero,emt,1,0.0,0.0268,0.000192
crtm_red_transporte_madrid:5051,Intercambiador Plaza Elíptica,emt,2,0.0,0.0536,0.000241
crtm_red_transporte_madrid:2267,San Fermín,emt,1,0.0,0.0306,0.000209
crtm_red_transporte_madrid:5713,Canillejas,emt,1,0.0,0.054,0.000184
crtm_red_transporte_madrid:5717,Estación De Atocha,emt,1,0.0,0.0574,0.000147
crtm_red_transporte_madrid:1709,San Martín De Porres - Artesa De Segre,emt,2,0.0,0.0365,0.000264
crtm_red_transporte_madrid:6325,Carretera Colmenar - Regimiento,emt,1,0.0,0.0269,0.00021
crtm_red_transporte_madrid:4398,Alsacia,emt,1,0.0,0.0454,0.000154
crtm_red_transporte_madrid:51243,Barrio Aeropuerto,emt,1,0.0,0.0514,0.000143
crtm_red_transporte_madrid:5500,Reina Victoria,emt,1,0.0,0.0549,0.000145
crtm_red_transporte_madrid:2056,Sevilla,emt,1,0.0,0.0576,0.000148
crtm_red_transporte_madrid:734,Princesa - Rey Francisco,emt,2,0.0,0.0495,0.000262
crtm_red_transporte_madrid:5591,Cruz Roja,emt,2,0.0,0.0545,0.000237
crtm_red_transporte_madrid:1668,Rubio Y Galí - Aranjuez,emt,2,0.0,0.0544,0.00024
crtm_red_transporte_madrid:3798,El Barrial,emt,1,0.0,0.0218,0.00021
crtm_red_transporte_madrid:1162,Carabanchel Alto,emt,1,0.0,0.0324,0.000194
crtm_red_transporte_madrid:3759,Manuel Becerra,emt,1,0.0,0.0519,0.000175
crtm_red_transporte_madrid:3408,Pobladura Del Valle - Alconera,emt,2,0.0,0.0496,0.000238
crtm_red_transporte_madrid:15525,Moncloa,emt,1,0.0,0.0461,0.000156
crtm_red_transporte_madrid:867,Colonia Manzanares,emt,1,0.0,0.0399,0.000204
crtm_red_transporte_madrid:4821,María De Maeztu - María Montessori,emt,2,0.0,0.0338,0.000249
crtm_red_transporte_madrid:51254,Hospital 12 De Octubre - Tolosa Latour,emt,1,0.0,0.0321,0.00019
crtm_red_transporte_madrid:666,Carabanchel Alto,emt,1,0.0,0.0351,0.000199
crtm_red_transporte_madrid:3031,Pavones,emt,1,0.0,0.0484,0.000163
crtm_red_transporte_madrid:4409,Suecia - Francfort,emt,2,0.0,0.0496,0.000241
crtm_red_transporte_madrid:4413,Suecia - Bucarest,emt,2,0.0,0.0481,0.000244
crtm_red_transporte_madrid:5708,Estación De Atocha,emt,1,0.0,0.0604,0.000145
crtm_red_transporte_madrid:641,Dehesa Príncipe,emt,1,0.0,0.0317,0.000201
crtm_red_transporte_madrid:2896,Las Cárcavas,emt,1,0.0,0.0304,0.000199
crtm_red_transporte_madrid:5206,Plaza De España - Terminal,emt,1,0.0,0.0523,0.00014
crtm_red_transporte_madrid:2340,Pobladura Del Valle - San Román Del Valle,emt,2,0.0,0.0474,0.000251
crtm_red_transporte_madrid:5746,Alsacia,emt,1,0.0,0.0416,0.000194
crtm_red_transporte_madrid:5170,María De Maeztu - Irene Caba Alba,emt,1,0.0,0.0317,0.000209
crtm_red_transporte_madrid:312,Alfonso Xiii,emt,1,0.0,0.0379,0.000206
crtm_red_transporte_madrid:858,Paseo De La Florida,emt,2,0.0,0.0497,0.000229
crtm_red_transporte_madrid:375,San Ignacio,emt,1,0.0,0.0319,0.00018
crtm_red_transporte_madrid:5542,Tribunal,emt,1,0.0,0.0472,0.000191
crtm_red_transporte_madrid:5996,López Ibor - Joaquín Lorenzo,emt,1,0.0,0.0367,0.000165
crtm_red_transporte_madrid:5002,Felipe Ii,emt,1,0.0,0.0601,0.000145
crtm_red_transporte_madrid:6257,El Plantío,emt,1,0.0,0.0258,0.00021
crtm_red_transporte_madrid:4451,Las Rosas,emt,1,0.0,0.0428,0.000184
crtm_red_transporte_madrid:6003,Moncloa,emt,1,0.0,0.0477,0.000157
crtm_red_transporte_madrid:1336,Estadística - Geografía E Historia,emt,2,0.0,0.043,0.000254
crtm_red_transporte_madrid:1340,Carretera De El Pardo,emt,2,0.0,0.0417,0.000255
crtm_red_transporte_madrid:1461,Sepúlveda - Cocheras Metro,emt,2,0.0,0.0421,0.00024
crtm_red_transporte_madrid:1465,Sepúlveda - Huerta Castañeda,emt,2,0.0,0.0427,0.000234
crtm_red_transporte_madrid:1469,Sepúlveda - Cebreros,emt,2,0.0,0.0445,0.000231
crtm_red_transporte_madrid:5481,San Ignacio,emt,1,0.0,0.0349,0.000204
crtm_red_transporte_madrid:377,Plaza De La Emperatriz,emt,2,0.0,0.0354,0.00027
crtm_red_transporte_madrid:76,Banco De España,emt,2,0.0,0.0597,0.00023
crtm_red_transporte_madrid:5129,Niceto Alcalá Zamora - Octavio Paz,emt,2,0.0,0.0488,0.000258
crtm_red_transporte_madrid:5401,Sanchinarro,emt,1,0.0,0.0412,0.000176
crtm_red_transporte_madrid:4898,Mar De Cristal,emt,1,0.0,0.0297,0.000195
crtm_red_transporte_madrid:3664,Samaranch - Fernando Higueras,emt,2,0.0,0.0339,0.000247
crtm_red_transporte_madrid:1472,Sepúlveda - Cifse,emt,2,0.0,0.0458,0.000234
crtm_red_transporte_madrid:3718,Campamento,emt,1,0.0,0.0356,0.000206
crtm_red_transporte_madrid:1381,Cuatro Caminos,emt,1,0.0,0.0358,0.00021
crtm_red_transporte_madrid:2308,Atocha,emt,1,0.0,0.0563,0.000175
crtm_red_transporte_madrid:51010,Monasterio Paular - Monasterio Silos,emt,2,0.0,0.0392,0.000277
crtm_red_transporte_madrid:2691,Fuencarral,emt,1,0.0,0.0337,0.000199
crtm_red_transporte_madrid:1457,Caramuel - Doña Mencía,emt,2,0.0,0.0448,0.000247
crtm_red_transporte_madrid:5343,Lola Flores - Padre Poveda,emt,1,0.0,0.0321,0.000204
crtm_red_transporte_madrid:4331,Jefatura Provincial Tráfico,emt,2,0.0,0.0467,0.000252
crtm_red_transporte_madrid:3042,Pavones,emt,1,0.0,0.0451,0.000157
crtm_red_transporte_madrid:3907,Príncipe Pío,emt,1,0.0,0.0479,0.00017
crtm_red_transporte_madrid:5135,Círculo De Bellas Artes,emt,2,0.0,0.0578,0.000244
crtm_red_transporte_madrid:51095,Legazpi,emt,1,0.0,0.0503,0.000174
crtm_red_transporte_madrid:4033,Samaranch - Fernández Ordoñez,emt,2,0.0,0.0328,0.000243
crtm_red_transporte_madrid:4266,Samaranch - Fina De Calderón,emt,2,0.0,0.0318,0.000246
crtm_red_transporte_madrid:3544,Félix Candela - Gutiérrez Mellado,emt,2,0.0,0.0308,0.000262
crtm_red_transporte_madrid:51022,Valdebebas,emt,1,0.0,0.029,0.000184
crtm_red_transporte_madrid:4603,Mar De Cristal,emt,1,0.0,0.0341,0.000175
crtm_red_transporte_madrid:425,Velázquez - Ayala,emt,2,0.0,0.0599,0.000239
crtm_red_transporte_madrid:5454,Plaza Mayor,emt,1,0.0,0.0537,0.000151
crtm_red_transporte_madrid:5173,Casa De Campo,emt,1,0.0,0.0352,0.000209
crtm_red_transporte_madrid:74,Cibeles,emt,1,0.0,0.059,0.00014
crtm_red_transporte_madrid:5929,Hospital Ramón Y Cajal,emt,1,0.0,0.0593,0.00015
crtm_red_transporte_madrid:4669,Pirámides Cercanías,emt,2,0.0,0.0543,0.000231
crtm_red_transporte_madrid:51060,Ingeniero Emilio Herrera - Princesa Éboli,emt,2,0.0,0.0486,0.000258
crtm_red_transporte_madrid:4222,Las Tablas,emt,1,0.0,0.0347,0.000208
crtm_red_transporte_madrid:4512,Barrio Goya,emt,1,0.0,0.037,0.000207
crtm_red_transporte_madrid:5714,Canillejas,emt,1,0.0,0.0302,0.000208
crtm_red_transporte_madrid:4739,Ganados Del Salobral - Maricara,emt,2,0.0,0.026,0.000299
crtm_red_transporte_madrid:51222,Arroyo De La Bulera - Viñas Del Río,emt,1,0.0,0.0254,0.000176
crtm_red_transporte_madrid:5707,Estación De Atocha,emt,1,0.0,0.0459,0.000176
crtm_red_transporte_madrid:4951,República Dominicana,emt,1,0.0,0.0456,0.000163
crtm_red_transporte_madrid:45,Plaza Lima,emt,1,0.0,0.0456,0.000196
crtm_red_transporte_madrid:5114,Minerva - Caliza,emt,2,0.0,0.0489,0.000271
crtm_red_transporte_madrid:5116,Valderrivas,emt,2,0.0,0.0489,0.000271
